"","seqnames1","start1","end1","node.class1","seqnames2","start2","end2","node.class2","counts","name","interaction.type"
"1351","chr15",68576063,68609908,"promoter","chr15",69156046,69163433,"promoter",0,"chr15:68576063-68609908_chr15:69156046-69163433","pp"
"1352","chr15",68576063,68609908,"promoter","chr15",69449680,69456227,"promoter",1.04360964314765e-14,"chr15:68576063-68609908_chr15:69449680-69456227","pp"
"1353","chr15",68576063,68609908,"promoter","chr15",70087055,70108467,"promoter",1.39044331604055e-12,"chr15:68576063-68609908_chr15:70087055-70108467","pp"
"1354","chr15",68613268,68617712,"promoter","chr15",68812454,68823604,"promoter",1.94182829327261e-06,"chr15:68613268-68617712_chr15:68812454-68823604","pp"
"1355","chr15",68619146,68624464,"gene.body","chr15",68812454,68823604,"promoter",0,"chr15:68619146-68624464_chr15:68812454-68823604","pe"
"1356","chr15",68648639,68657843,"gene.body","chr15",68812454,68823604,"promoter",0,"chr15:68648639-68657843_chr15:68812454-68823604","pe"
"1357","chr15",68648639,68657843,"gene.body","chr15",68873752,68877462,"gene.body",6.03623251382857e-09,"chr15:68648639-68657843_chr15:68873752-68877462","others"
"1358","chr15",68698644,68706987,"gene.body","chr15",68812454,68823604,"promoter",0,"chr15:68698644-68706987_chr15:68812454-68823604","pe"
"1359","chr15",68698644,68706987,"gene.body","chr15",69156046,69163433,"promoter",9.20660578884736e-08,"chr15:68698644-68706987_chr15:69156046-69163433","pe"
"1360","chr15",68791683,68798536,"promoter","chr15",68812454,68823604,"promoter",0,"chr15:68791683-68798536_chr15:68812454-68823604","pp"
"1361","chr15",68812454,68823604,"promoter","chr15",68841217,68845447,"gene.body",0,"chr15:68812454-68823604_chr15:68841217-68845447","pe"
"1362","chr15",68812454,68823604,"promoter","chr15",68873752,68877462,"gene.body",0,"chr15:68812454-68823604_chr15:68873752-68877462","pe"
"1363","chr15",68812454,68823604,"promoter","chr15",69069156,69096430,"promoter",1.70974345792274e-14,"chr15:68812454-68823604_chr15:69069156-69096430","pp"
"1364","chr15",68812454,68823604,"promoter","chr15",69273491,69311529,"promoter",7.6326284847994e-08,"chr15:68812454-68823604_chr15:69273491-69311529","pp"
"1365","chr15",68812454,68823604,"promoter","chr15",70087055,70108467,"promoter",0,"chr15:68812454-68823604_chr15:70087055-70108467","pp"
"1366","chr15",68812454,68823604,"promoter","chr15",70760717,70768479,"promoter",2.22044604925031e-16,"chr15:68812454-68823604_chr15:70760717-70768479","pp"
"1367","chr15",68841217,68845447,"gene.body","chr15",69156046,69163433,"promoter",3.31085748817017e-07,"chr15:68841217-68845447_chr15:69156046-69163433","pe"
"1368","chr15",68873752,68877462,"gene.body","chr15",69156046,69163433,"promoter",4.57863678526849e-07,"chr15:68873752-68877462_chr15:69156046-69163433","pe"
"1369","chr15",69069156,69096430,"promoter","chr15",69273491,69311529,"promoter",0,"chr15:69069156-69096430_chr15:69273491-69311529","pp"
"1370","chr15",69069156,69096430,"promoter","chr15",69411808,69421014,"promoter",0,"chr15:69069156-69096430_chr15:69411808-69421014","pp"
"1371","chr15",69069156,69096430,"promoter","chr15",69457895,69464377,"promoter",1.54753865055923e-07,"chr15:69069156-69096430_chr15:69457895-69464377","pp"
"1372","chr15",69156046,69163433,"promoter","chr15",69273491,69311529,"promoter",0,"chr15:69156046-69163433_chr15:69273491-69311529","pp"
"1373","chr15",69156046,69163433,"promoter","chr15",69457895,69464377,"promoter",0,"chr15:69156046-69163433_chr15:69457895-69464377","pp"
"1374","chr15",69156046,69163433,"promoter","chr15",69645845,69678068,"promoter",2.66452196382438e-05,"chr15:69156046-69163433_chr15:69645845-69678068","pp"
"1375","chr15",69156046,69163433,"promoter","chr15",70760717,70768479,"promoter",0,"chr15:69156046-69163433_chr15:70760717-70768479","pp"
"1376","chr15",69156046,69163433,"promoter","chr15",70851054,70857853,"promoter",1.69722691456542e-09,"chr15:69156046-69163433_chr15:70851054-70857853","pp"
"1377","chr15",69273491,69311529,"promoter","chr15",69411808,69421014,"promoter",2.1316282072803e-14,"chr15:69273491-69311529_chr15:69411808-69421014","pp"
"1378","chr15",69273491,69311529,"promoter","chr15",69645845,69678068,"promoter",5.34694640712541e-05,"chr15:69273491-69311529_chr15:69645845-69678068","pp"
"1379","chr15",69411808,69421014,"promoter","chr15",69457895,69464377,"promoter",0.00133710660343789,"chr15:69411808-69421014_chr15:69457895-69464377","pp"
"1380","chr15",69411808,69421014,"promoter","chr15",70087055,70108467,"promoter",0,"chr15:69411808-69421014_chr15:70087055-70108467","pp"
"1381","chr15",69449680,69456227,"promoter","chr15",70046576,70083826,"promoter",4.81814588226825e-11,"chr15:69449680-69456227_chr15:70046576-70083826","pp"
"1382","chr15",69449680,69456227,"promoter","chr15",70087055,70108467,"promoter",0,"chr15:69449680-69456227_chr15:70087055-70108467","pp"
"1383","chr15",69449680,69456227,"promoter","chr15",70109720,70115138,"distal",3.79696274421804e-14,"chr15:69449680-69456227_chr15:70109720-70115138","pe"
"1384","chr15",69449680,69456227,"promoter","chr15",70599419,70609216,"distal",5.10063458136756e-09,"chr15:69449680-69456227_chr15:70599419-70609216","pe"
"1385","chr15",69449680,69456227,"promoter","chr15",70698451,70704175,"promoter",4.24415103061904e-09,"chr15:69449680-69456227_chr15:70698451-70704175","pp"
"1386","chr15",69449680,69456227,"promoter","chr15",70851054,70857853,"promoter",0,"chr15:69449680-69456227_chr15:70851054-70857853","pp"
"1387","chr15",69449680,69456227,"promoter","chr15",70889778,70894935,"promoter",0,"chr15:69449680-69456227_chr15:70889778-70894935","pp"
"1388","chr15",69457895,69464377,"promoter","chr15",70016794,70036715,"distal",4.18468978358177e-08,"chr15:69457895-69464377_chr15:70016794-70036715","pe"
"1389","chr15",69482189,69491318,"gene.body","chr15",69523628,69533772,"promoter",0.00159613051359664,"chr15:69482189-69491318_chr15:69523628-69533772","pe"
"1390","chr15",69482189,69491318,"gene.body","chr15",69732950,69757930,"gene.body",0,"chr15:69482189-69491318_chr15:69732950-69757930","others"
"1391","chr15",69482189,69491318,"gene.body","chr15",70016794,70036715,"distal",2.24319517689864e-05,"chr15:69482189-69491318_chr15:70016794-70036715","others"
"1392","chr15",69482189,69491318,"gene.body","chr15",70087055,70108467,"promoter",0,"chr15:69482189-69491318_chr15:70087055-70108467","pe"
"1393","chr15",69482189,69491318,"gene.body","chr15",70461989,70476920,"distal",8.02835575797189e-12,"chr15:69482189-69491318_chr15:70461989-70476920","others"
"1394","chr15",69482189,69491318,"gene.body","chr15",70889778,70894935,"promoter",3.38742789085522e-06,"chr15:69482189-69491318_chr15:70889778-70894935","pe"
"1395","chr15",69523628,69533772,"promoter","chr15",70087055,70108467,"promoter",0,"chr15:69523628-69533772_chr15:70087055-70108467","pp"
"1396","chr15",69523628,69533772,"promoter","chr15",70461989,70476920,"distal",8.77120598374859e-12,"chr15:69523628-69533772_chr15:70461989-70476920","pe"
"1397","chr15",69645845,69678068,"promoter","chr15",69732950,69757930,"gene.body",1.5344568156328e-05,"chr15:69645845-69678068_chr15:69732950-69757930","pe"
"1398","chr15",69645845,69678068,"promoter","chr15",69870382,69889569,"distal",0,"chr15:69645845-69678068_chr15:69870382-69889569","pe"
"1399","chr15",69645845,69678068,"promoter","chr15",70016794,70036715,"distal",0,"chr15:69645845-69678068_chr15:70016794-70036715","pe"
"1400","chr15",69645845,69678068,"promoter","chr15",70046576,70083826,"promoter",0,"chr15:69645845-69678068_chr15:70046576-70083826","pp"
"1401","chr15",69645845,69678068,"promoter","chr15",70087055,70108467,"promoter",0,"chr15:69645845-69678068_chr15:70087055-70108467","pp"
"1402","chr15",69732950,69757930,"gene.body","chr15",70016794,70036715,"distal",1.06581410364015e-14,"chr15:69732950-69757930_chr15:70016794-70036715","others"
"1403","chr15",70016794,70036715,"distal","chr15",70760717,70768479,"promoter",2.26423324534153e-11,"chr15:70016794-70036715_chr15:70760717-70768479","pe"
"1404","chr15",70046576,70083826,"promoter","chr15",70461989,70476920,"distal",8.88178419700125e-16,"chr15:70046576-70083826_chr15:70461989-70476920","pe"
"1405","chr15",70046576,70083826,"promoter","chr15",70889778,70894935,"promoter",9.34791511664201e-06,"chr15:70046576-70083826_chr15:70889778-70894935","pp"
"1406","chr15",70087055,70108467,"promoter","chr15",70188122,70204365,"distal",1.00559560678448e-11,"chr15:70087055-70108467_chr15:70188122-70204365","pe"
"1407","chr15",70087055,70108467,"promoter","chr15",70437598,70450521,"distal",5.84524590665492e-05,"chr15:70087055-70108467_chr15:70437598-70450521","pe"
"1408","chr15",70087055,70108467,"promoter","chr15",70461989,70476920,"distal",0,"chr15:70087055-70108467_chr15:70461989-70476920","pe"
"1409","chr15",70087055,70108467,"promoter","chr15",70851054,70857853,"promoter",0,"chr15:70087055-70108467_chr15:70851054-70857853","pp"
"1410","chr15",70109720,70115138,"distal","chr15",70256194,70280593,"distal",8.00329362782293e-08,"chr15:70109720-70115138_chr15:70256194-70280593","ee"
"1411","chr15",70256194,70280593,"distal","chr15",70461989,70476920,"distal",2.01649899356227e-06,"chr15:70256194-70280593_chr15:70461989-70476920","ee"
"1412","chr15",70256194,70280593,"distal","chr15",70760717,70768479,"promoter",2.61486709826064e-05,"chr15:70256194-70280593_chr15:70760717-70768479","pe"
"1413","chr15",70461989,70476920,"distal","chr15",70698451,70704175,"promoter",0.000180775562884872,"chr15:70461989-70476920_chr15:70698451-70704175","pe"
"1414","chr15",70461989,70476920,"distal","chr15",70760717,70768479,"promoter",0,"chr15:70461989-70476920_chr15:70760717-70768479","pe"
"1415","chr15",70698451,70704175,"promoter","chr15",70851054,70857853,"promoter",0,"chr15:70698451-70704175_chr15:70851054-70857853","pp"
"1416","chr15",70760717,70768479,"promoter","chr15",70889778,70894935,"promoter",0,"chr15:70760717-70768479_chr15:70889778-70894935","pp"
"1417","chr15",70760717,70768479,"promoter","chr15",72115439,72120587,"promoter",0,"chr15:70760717-70768479_chr15:72115439-72120587","pp"
"1418","chr15",70760717,70768479,"promoter","chr15",72219677,72233773,"promoter",0,"chr15:70760717-70768479_chr15:72219677-72233773","pp"
"1419","chr15",70851054,70857853,"promoter","chr15",70889778,70894935,"promoter",0,"chr15:70851054-70857853_chr15:70889778-70894935","pp"
"1420","chr15",70851054,70857853,"promoter","chr15",71113727,71123675,"promoter",7.23421322845752e-12,"chr15:70851054-70857853_chr15:71113727-71123675","pp"
"1421","chr15",70851054,70857853,"promoter","chr15",72154423,72157444,"distal",3.83684978821908e-06,"chr15:70851054-70857853_chr15:72154423-72157444","pe"
"1422","chr15",70851054,70857853,"promoter","chr15",72219677,72233773,"promoter",0,"chr15:70851054-70857853_chr15:72219677-72233773","pp"
"1423","chr15",70889778,70894935,"promoter","chr15",71113727,71123675,"promoter",0,"chr15:70889778-70894935_chr15:71113727-71123675","pp"
"1424","chr15",70889778,70894935,"promoter","chr15",72154423,72157444,"distal",4.06044297918129e-06,"chr15:70889778-70894935_chr15:72154423-72157444","pe"
"1425","chr15",70889778,70894935,"promoter","chr15",72219677,72233773,"promoter",3.64908217964643e-06,"chr15:70889778-70894935_chr15:72219677-72233773","pp"
"1426","chr15",71113727,71123675,"promoter","chr15",72470803,72482338,"promoter",3.6252427366712e-06,"chr15:71113727-71123675_chr15:72470803-72482338","pp"
"1427","chr15",71113727,71123675,"promoter","chr15",72635129,72650131,"promoter",2.8546168271415e-06,"chr15:71113727-71123675_chr15:72635129-72650131","pp"
"1428","chr15",72115439,72120587,"promoter","chr15",72268902,72274479,"promoter",0,"chr15:72115439-72120587_chr15:72268902-72274479","pp"
"1429","chr15",72115439,72120587,"promoter","chr15",72356536,72360671,"promoter",9.14495789317016e-07,"chr15:72115439-72120587_chr15:72356536-72360671","pp"
"1430","chr15",72115439,72120587,"promoter","chr15",72373418,72377860,"promoter",0,"chr15:72115439-72120587_chr15:72373418-72377860","pp"
"1431","chr15",72115439,72120587,"promoter","chr15",72470803,72482338,"promoter",0,"chr15:72115439-72120587_chr15:72470803-72482338","pp"
"1432","chr15",72115439,72120587,"promoter","chr15",73600567,73602992,"gene.body",2.98226232531285e-06,"chr15:72115439-72120587_chr15:73600567-73602992","pe"
"1433","chr15",72115439,72120587,"promoter","chr15",73682839,73690187,"promoter",0,"chr15:72115439-72120587_chr15:73682839-73690187","pp"
"1434","chr15",72115439,72120587,"promoter","chr15",73918179,73942562,"promoter",1.44304257432282e-09,"chr15:72115439-72120587_chr15:73918179-73942562","pp"
"1435","chr15",72154423,72157444,"distal","chr15",72219677,72233773,"promoter",1.68694557134419e-06,"chr15:72154423-72157444_chr15:72219677-72233773","pe"
"1436","chr15",72154423,72157444,"distal","chr15",72268902,72274479,"promoter",0.0001426613870813,"chr15:72154423-72157444_chr15:72268902-72274479","pe"
"1437","chr15",72154423,72157444,"distal","chr15",72470803,72482338,"promoter",2.82936309048409e-07,"chr15:72154423-72157444_chr15:72470803-72482338","pe"
"1438","chr15",72178092,72186349,"promoter","chr15",72219677,72233773,"promoter",4.44089209850063e-16,"chr15:72178092-72186349_chr15:72219677-72233773","pp"
"1439","chr15",72191932,72203948,"promoter","chr15",72268902,72274479,"promoter",0.00172921935450776,"chr15:72191932-72203948_chr15:72268902-72274479","pp"
"1440","chr15",72191932,72203948,"promoter","chr15",72373418,72377860,"promoter",1.60617519284756e-10,"chr15:72191932-72203948_chr15:72373418-72377860","pp"
"1441","chr15",72219677,72233773,"promoter","chr15",72356536,72360671,"promoter",3.29316599076979e-05,"chr15:72219677-72233773_chr15:72356536-72360671","pp"
"1442","chr15",72219677,72233773,"promoter","chr15",72373418,72377860,"promoter",0,"chr15:72219677-72233773_chr15:72373418-72377860","pp"
"1443","chr15",72219677,72233773,"promoter","chr15",72470803,72482338,"promoter",0,"chr15:72219677-72233773_chr15:72470803-72482338","pp"
"1444","chr15",72219677,72233773,"promoter","chr15",72635129,72650131,"promoter",4.38094005517087e-13,"chr15:72219677-72233773_chr15:72635129-72650131","pp"
"1445","chr15",72219677,72233773,"promoter","chr15",72781374,72787257,"promoter",0,"chr15:72219677-72233773_chr15:72781374-72787257","pp"
"1446","chr15",72219677,72233773,"promoter","chr15",73049043,73054697,"promoter",0,"chr15:72219677-72233773_chr15:73049043-73054697","pp"
"1447","chr15",72219677,72233773,"promoter","chr15",73628583,73635291,"promoter",0,"chr15:72219677-72233773_chr15:73628583-73635291","pp"
"1448","chr15",72219677,72233773,"promoter","chr15",73746234,73754386,"promoter",2.80238126959542e-06,"chr15:72219677-72233773_chr15:73746234-73754386","pp"
"1449","chr15",72234795,72238819,"distal","chr15",72268902,72274479,"promoter",4.49640324973188e-14,"chr15:72234795-72238819_chr15:72268902-72274479","pe"
"1450","chr15",72234795,72238819,"distal","chr15",72683338,72689207,"promoter",1.77520664834674e-10,"chr15:72234795-72238819_chr15:72683338-72689207","pe"
"1451","chr15",72268902,72274479,"promoter","chr15",72470803,72482338,"promoter",0,"chr15:72268902-72274479_chr15:72470803-72482338","pp"
"1452","chr15",72268902,72274479,"promoter","chr15",72635129,72650131,"promoter",1.67245140181294e-07,"chr15:72268902-72274479_chr15:72635129-72650131","pp"
"1453","chr15",72268902,72274479,"promoter","chr15",72683338,72689207,"promoter",0,"chr15:72268902-72274479_chr15:72683338-72689207","pp"
"1454","chr15",72268902,72274479,"promoter","chr15",72781374,72787257,"promoter",5.73501143241728e-08,"chr15:72268902-72274479_chr15:72781374-72787257","pp"
"1455","chr15",72311427,72321771,"promoter","chr15",72373418,72377860,"promoter",0,"chr15:72311427-72321771_chr15:72373418-72377860","pp"
"1456","chr15",72311427,72321771,"promoter","chr15",72669285,72672524,"terminator",5.51820884038268e-05,"chr15:72311427-72321771_chr15:72669285-72672524","pe"
"1457","chr15",72311427,72321771,"promoter","chr15",72683338,72689207,"promoter",0,"chr15:72311427-72321771_chr15:72683338-72689207","pp"
"1458","chr15",72356536,72360671,"promoter","chr15",72373418,72377860,"promoter",3.46322970301571e-12,"chr15:72356536-72360671_chr15:72373418-72377860","pp"
"1459","chr15",72356536,72360671,"promoter","chr15",72470803,72482338,"promoter",9.19309073310615e-12,"chr15:72356536-72360671_chr15:72470803-72482338","pp"
"1460","chr15",72356536,72360671,"promoter","chr15",72669285,72672524,"terminator",3.1199944305893e-07,"chr15:72356536-72360671_chr15:72669285-72672524","pe"
"1461","chr15",72373418,72377860,"promoter","chr15",72635129,72650131,"promoter",2.20814699858352e-09,"chr15:72373418-72377860_chr15:72635129-72650131","pp"
"1462","chr15",72373418,72377860,"promoter","chr15",72795582,72800529,"terminator",3.75715246138109e-05,"chr15:72373418-72377860_chr15:72795582-72800529","pe"
"1463","chr15",72373418,72377860,"promoter","chr15",73628583,73635291,"promoter",1.66533453693773e-15,"chr15:72373418-72377860_chr15:73628583-73635291","pp"
"1464","chr15",72470803,72482338,"promoter","chr15",72635129,72650131,"promoter",0,"chr15:72470803-72482338_chr15:72635129-72650131","pp"
