chr.x	start.x	end.x	chr.y	start.y	end.y	hAstro	U3028	loopWidth	mango.FDR	mango.P	loopID	total_counts
188952	chr15	68558118	68562966	chr15	70087055	70108467	0	0	1537219	7.20034942783428e-06	2.74878330142059e-06	chr15:68558118-68562966_chr15:70087055-70108467	0
188953	chr15	68576063	68609908	chr15	68613268	68617712	0	9	22504	0	0	chr15:68576063-68609908_chr15:68613268-68617712	9
188954	chr15	68576063	68609908	chr15	68619146	68624464	0	15	28819	0	0	chr15:68576063-68609908_chr15:68619146-68624464	15
188955	chr15	68576063	68609908	chr15	68648639	68657843	0	24	60255	0	0	chr15:68576063-68609908_chr15:68648639-68657843	24
188956	chr15	68576063	68609908	chr15	68698644	68706987	0	0	109830	1.68845587716574e-13	3.04201108747293e-14	chr15:68576063-68609908_chr15:68698644-68706987	0
188957	chr15	68576063	68609908	chr15	68709486	68723873	0	0	123694	0.00403546233709883	0.00258956613845251	chr15:68576063-68609908_chr15:68709486-68723873	0
188958	chr15	68576063	68609908	chr15	68791683	68798536	0	2	202124	3.92337827323807e-08	1.13050988570507e-08	chr15:68576063-68609908_chr15:68791683-68798536	2
188959	chr15	68576063	68609908	chr15	68812454	68823604	0	13	225043	0	0	chr15:68576063-68609908_chr15:68812454-68823604	13
188960	chr15	68576063	68609908	chr15	68841217	68845447	0	0	250346	0	0	chr15:68576063-68609908_chr15:68841217-68845447	0
188961	chr15	68576063	68609908	chr15	68855629	68861537	0	1	265597	0.000205853036184109	0.00011540276720623	chr15:68576063-68609908_chr15:68855629-68861537	1
188962	chr15	68576063	68609908	chr15	68862407	68864682	0	0	270559	1.56115894776044e-06	5.44498025001339e-07	chr15:68576063-68609908_chr15:68862407-68864682	0
188963	chr15	68576063	68609908	chr15	68873752	68877462	1	6	282621	0	0	chr15:68576063-68609908_chr15:68873752-68877462	7
188964	chr15	68576063	68609908	chr15	69069156	69096430	1	0	489807	2.10685165191703e-07	6.69061538394189e-08	chr15:68576063-68609908_chr15:69069156-69096430	1
188965	chr15	68576063	68609908	chr15	69156046	69163433	0	2	566754	0	0	chr15:68576063-68609908_chr15:69156046-69163433	2
188966	chr15	68576063	68609908	chr15	69273491	69311529	0	0	699524	1.41431064575854e-10	3.18660653420011e-11	chr15:68576063-68609908_chr15:69273491-69311529	0
188967	chr15	68576063	68609908	chr15	69411808	69421014	0	0	823425	7.32350582164135e-14	1.28785870856518e-14	chr15:68576063-68609908_chr15:69411808-69421014	0
188968	chr15	68576063	68609908	chr15	69449680	69456227	0	1	859968	5.96834756043719e-14	1.04360964314765e-14	chr15:68576063-68609908_chr15:69449680-69456227	1
188969	chr15	68576063	68609908	chr15	69541438	69553923	0	0	954695	1.65664064800227e-05	7.03511163413495e-06	chr15:68576063-68609908_chr15:69541438-69553923	0
188970	chr15	68576063	68609908	chr15	70046576	70083826	0	0	1472215	7.88601021035516e-06	3.0448622797552e-06	chr15:68576063-68609908_chr15:70046576-70083826	0
188971	chr15	68576063	68609908	chr15	70087055	70108467	0	2	1504775	6.92191077557693e-12	1.39044331604055e-12	chr15:68576063-68609908_chr15:70087055-70108467	2
188972	chr15	68613268	68617712	chr15	68812454	68823604	0	1	202539	5.27737929196892e-06	1.94182829327261e-06	chr15:68613268-68617712_chr15:68812454-68823604	1
188973	chr15	68613268	68617712	chr15	69411808	69421014	0	0	800921	2.25276635456041e-05	9.95512561485778e-06	chr15:68613268-68617712_chr15:69411808-69421014	0
188974	chr15	68619146	68624464	chr15	68812454	68823604	0	3	196224	0	0	chr15:68619146-68624464_chr15:68812454-68823604	3
188975	chr15	68648639	68657843	chr15	68812454	68823604	0	9	164788	0	0	chr15:68648639-68657843_chr15:68812454-68823604	9
188976	chr15	68648639	68657843	chr15	68873752	68877462	0	2	222366	2.17282334681085e-08	6.03623251382857e-09	chr15:68648639-68657843_chr15:68873752-68877462	2
188977	chr15	68648639	68657843	chr15	69411808	69421014	0	0	763170	2.42942718010817e-05	1.08427952284496e-05	chr15:68648639-68657843_chr15:69411808-69421014	0
188978	chr15	68666384	68671296	chr15	68806281	68808207	0	0	138404	0.00200092098201799	0.00125941050503797	chr15:68666384-68671296_chr15:68806281-68808207	0
188979	chr15	68676082	68688594	chr15	68791683	68798536	0	0	112771	0.000365052413996735	0.000213046223947133	chr15:68676082-68688594_chr15:68791683-68798536	0
188980	chr15	68676082	68688594	chr15	68799943	68805476	0	0	120371	0.00497200609328806	0.00320613096159461	chr15:68676082-68688594_chr15:68799943-68805476	0
188981	chr15	68676082	68688594	chr15	68812454	68823604	0	0	135691	9.87418471047344e-07	3.38240142783164e-07	chr15:68676082-68688594_chr15:68812454-68823604	0
188982	chr15	68676082	68688594	chr15	68873752	68877462	0	0	193269	0.000505331083480651	0.000300606569854089	chr15:68676082-68688594_chr15:68873752-68877462	0
188983	chr15	68676082	68688594	chr15	68963007	68970281	0	0	284306	0.000174821033822361	9.67107480247531e-05	chr15:68676082-68688594_chr15:68963007-68970281	0
188984	chr15	68676082	68688594	chr15	68986418	68992075	0	0	306908	0.00014468216084418	7.87710590284263e-05	chr15:68676082-68688594_chr15:68986418-68992075	0
188985	chr15	68690230	68695447	chr15	68841217	68845447	0	0	150493	0.00141782552778705	0.000882591980833514	chr15:68690230-68695447_chr15:68841217-68845447	0
188986	chr15	68690230	68695447	chr15	68873752	68877462	0	0	182768	0.000620582651754641	0.00037308093948385	chr15:68690230-68695447_chr15:68873752-68877462	0
188987	chr15	68690230	68695447	chr15	69373707	69403657	0	0	695843	2.91622563538121e-05	1.33080991915335e-05	chr15:68690230-68695447_chr15:69373707-69403657	0
188988	chr15	68698644	68706987	chr15	68812454	68823604	0	3	115213	0	0	chr15:68698644-68706987_chr15:68812454-68823604	3
188989	chr15	68698644	68706987	chr15	68873752	68877462	0	0	172791	1.15466240278986e-05	4.67714578378242e-06	chr15:68698644-68706987_chr15:68873752-68877462	0
188990	chr15	68698644	68706987	chr15	69156046	69163433	0	1	456924	2.85188262131514e-07	9.20660578884736e-08	chr15:68698644-68706987_chr15:69156046-69163433	1
188991	chr15	68709486	68723873	chr15	68725009	68729009	0	0	10329	0.000340982193627012	0.000198123806450345	chr15:68709486-68723873_chr15:68725009-68729009	0
188992	chr15	68709486	68723873	chr15	68873752	68877462	0	0	158927	0.00103284570015502	0.00063535880163279	chr15:68709486-68723873_chr15:68873752-68877462	0
188993	chr15	68709486	68723873	chr15	68927740	68932308	0	0	213344	0.000369404291612933	0.000215735158871633	chr15:68709486-68723873_chr15:68927740-68932308	0
188994	chr15	68709486	68723873	chr15	68998163	69002921	0	0	283862	0.000173053117098869	9.56555502491518e-05	chr15:68709486-68723873_chr15:68998163-69002921	0
188995	chr15	68709486	68723873	chr15	69069156	69096430	0	0	366113	9.80772397776641e-05	5.14513517611004e-05	chr15:68709486-68723873_chr15:69069156-69096430	0
188996	chr15	68709486	68723873	chr15	69273491	69311529	0	0	575830	4.19480993501977e-05	2.00350392526305e-05	chr15:68709486-68723873_chr15:69273491-69311529	0
188997	chr15	68709486	68723873	chr15	69732950	69757930	0	0	1028760	1.449185534882e-05	6.04591073960492e-06	chr15:68709486-68723873_chr15:69732950-69757930	0
188998	chr15	68729853	68733373	chr15	68841217	68845447	0	0	111719	0.0099483146756057	0.00650992564250308	chr15:68729853-68733373_chr15:68841217-68845447	0
188999	chr15	68735990	68742349	chr15	68927740	68932308	0	0	190854	0.000522657829546508	0.000311512508050837	chr15:68735990-68742349_chr15:68927740-68932308	0
189000	chr15	68735990	68742349	chr15	69030679	69052640	0	0	302490	0.000148845667008587	8.12401656247186e-05	chr15:68735990-68742349_chr15:69030679-69052640	0
189001	chr15	68791683	68798536	chr15	68799943	68805476	0	0	7600	5.30214637287889e-05	2.60194397139202e-05	chr15:68791683-68798536_chr15:68799943-68805476	0
189002	chr15	68791683	68798536	chr15	68812454	68823604	0	17	22919	0	0	chr15:68791683-68798536_chr15:68812454-68823604	17
189003	chr15	68791683	68798536	chr15	69069156	69096430	0	0	287683	0.000167900074989354	9.25817339573198e-05	chr15:68791683-68798536_chr15:69069156-69096430	0
189004	chr15	68791683	68798536	chr15	69156046	69163433	0	0	364630	0.000100917860003899	5.31040644173864e-05	chr15:68791683-68798536_chr15:69156046-69163433	0
189005	chr15	68799943	68805476	chr15	69321917	69331876	0	0	524187	4.88329587972806e-05	2.37338257091935e-05	chr15:68799943-68805476_chr15:69321917-69331876	0
189006	chr15	68812454	68823604	chr15	68833399	68840567	0	0	18954	0.000978368164765179	0.000600512305765299	chr15:68812454-68823604_chr15:68833399-68840567	0
189007	chr15	68812454	68823604	chr15	68841217	68845447	0	11	25303	0	0	chr15:68812454-68823604_chr15:68841217-68845447	11
189008	chr15	68812454	68823604	chr15	68873752	68877462	0	15	57578	0	0	chr15:68812454-68823604_chr15:68873752-68877462	15
189009	chr15	68812454	68823604	chr15	68963007	68970281	2	0	148615	0.00139005739996732	0.000864797336685541	chr15:68812454-68823604_chr15:68963007-68970281	2
189010	chr15	68812454	68823604	chr15	69006565	69021206	0	0	195856	0.000479152120116036	0.000284204461977411	chr15:68812454-68823604_chr15:69006565-69021206	0
189011	chr15	68812454	68823604	chr15	69069156	69096430	0	1	264764	9.6437952962308e-14	1.70974345792274e-14	chr15:68812454-68823604_chr15:69069156-69096430	1
189012	chr15	68812454	68823604	chr15	69156046	69163433	1	0	341710	0	0	chr15:68812454-68823604_chr15:69156046-69163433	1
189013	chr15	68812454	68823604	chr15	69273491	69311529	0	1	474481	2.38716483037196e-07	7.6326284847994e-08	chr15:68812454-68823604_chr15:69273491-69311529	1
189014	chr15	68812454	68823604	chr15	69411808	69421014	1	0	598382	0	0	chr15:68812454-68823604_chr15:69411808-69421014	1
189015	chr15	68812454	68823604	chr15	69449680	69456227	1	0	634924	0	0	chr15:68812454-68823604_chr15:69449680-69456227	1
189016	chr15	68812454	68823604	chr15	69457895	69464377	0	0	643107	1.71224604689711e-10	3.88679088914046e-11	chr15:68812454-68823604_chr15:69457895-69464377	0
189017	chr15	68812454	68823604	chr15	69785162	69811525	0	0	980314	1.56944845926944e-05	6.61871236640188e-06	chr15:68812454-68823604_chr15:69785162-69811525	0
189018	chr15	68812454	68823604	chr15	70087055	70108467	0	1	1279732	0	0	chr15:68812454-68823604_chr15:70087055-70108467	1
189019	chr15	68812454	68823604	chr15	70760717	70768479	0	2	1946569	1.39863869458367e-15	2.22044604925031e-16	chr15:68812454-68823604_chr15:70760717-70768479	2
189020	chr15	68841217	68845447	chr15	69156046	69163433	0	1	316407	9.67268587658755e-07	3.31085748817017e-07	chr15:68841217-68845447_chr15:69156046-69163433	1
189021	chr15	68862407	68864682	chr15	69411808	69421014	0	0	552866	4.3555148058536e-05	2.08935263026344e-05	chr15:68862407-68864682_chr15:69411808-69421014	0
189022	chr15	68873752	68877462	chr15	69069156	69096430	0	0	207186	0.000403430685489808	0.000236888262898249	chr15:68873752-68877462_chr15:69069156-69096430	0
189023	chr15	68873752	68877462	chr15	69156046	69163433	0	1	284132	1.32107909520897e-06	4.57863678526849e-07	chr15:68873752-68877462_chr15:69156046-69163433	1
189024	chr15	68927740	68932308	chr15	69348670	69353044	0	0	420833	7.37186723802738e-05	3.75268313643762e-05	chr15:68927740-68932308_chr15:69348670-69353044	0
189025	chr15	68963007	68970281	chr15	69273491	69311529	0	0	325866	0.000132192628829137	7.14027016257557e-05	chr15:68963007-68970281_chr15:69273491-69311529	0
189026	chr15	68971864	68979568	chr15	69273491	69311529	0	0	316794	0.000150170171576923	8.20226776295785e-05	chr15:68971864-68979568_chr15:69273491-69311529	0
189027	chr15	68971864	68979568	chr15	69373707	69403657	0	0	412966	7.85289106569858e-05	4.02571970330445e-05	chr15:68971864-68979568_chr15:69373707-69403657	0
189028	chr15	68986418	68992075	chr15	69273491	69311529	0	0	303263	4.57314691747863e-09	1.16267029337536e-09	chr15:68986418-68992075_chr15:69273491-69311529	0
189029	chr15	68986418	68992075	chr15	69348670	69353044	0	0	361610	0.000100521964035183	5.28709614110445e-05	chr15:68986418-68992075_chr15:69348670-69353044	0
189030	chr15	68986418	68992075	chr15	69564748	69591614	0	0	588934	3.87549660508138e-05	1.83220181777521e-05	chr15:68986418-68992075_chr15:69564748-69591614	0
189031	chr15	68998163	69002921	chr15	69273491	69311529	0	0	291968	0.000166339379537696	9.16451637675841e-05	chr15:68998163-69002921_chr15:69273491-69311529	0
189032	chr15	69006565	69021206	chr15	69109418	69127503	0	0	104575	8.42649744767775e-05	4.35219681425014e-05	chr15:69006565-69021206_chr15:69109418-69127503	0
189033	chr15	69006565	69021206	chr15	69136166	69141547	0	0	124971	0.00370237707639567	0.00237077466310553	chr15:69006565-69021206_chr15:69136166-69141547	0
189034	chr15	69006565	69021206	chr15	69156046	69163433	1	1	145854	3.11532338685586e-05	1.43350073106285e-05	chr15:69006565-69021206_chr15:69156046-69163433	2
189035	chr15	69006565	69021206	chr15	69273491	69311529	0	0	278624	0.000187056159073451	0.00010406192732848	chr15:69006565-69021206_chr15:69273491-69311529	0
189036	chr15	69006565	69021206	chr15	69312040	69320897	0	0	302583	0.000148584621832007	8.10858271138581e-05	chr15:69006565-69021206_chr15:69312040-69320897	0
189037	chr15	69006565	69021206	chr15	69321917	69331876	0	0	313011	0.000138833364231779	7.53217526446859e-05	chr15:69006565-69021206_chr15:69321917-69331876	0
189038	chr15	69006565	69021206	chr15	69356131	69361534	0	0	344947	0.000111354365841751	5.91856153080439e-05	chr15:69006565-69021206_chr15:69356131-69361534	0
189039	chr15	69006565	69021206	chr15	69373707	69403657	0	0	374796	9.29471724431805e-05	4.84956569003492e-05	chr15:69006565-69021206_chr15:69373707-69403657	0
189040	chr15	69006565	69021206	chr15	69645845	69678068	0	0	648071	3.27546513813312e-05	1.51717843950294e-05	chr15:69006565-69021206_chr15:69645845-69678068	0
189041	chr15	69022059	69029140	chr15	69030679	69052640	0	0	16060	0.00728196773176082	0.00473585182688319	chr15:69022059-69029140_chr15:69030679-69052640	0
189042	chr15	69022059	69029140	chr15	69156046	69163433	0	0	134140	0.0024790361641118	0.00157077206572864	chr15:69022059-69029140_chr15:69156046-69163433	0
189043	chr15	69022059	69029140	chr15	69273491	69311529	0	0	266910	9.25546494268563e-09	2.44552689210309e-09	chr15:69022059-69029140_chr15:69273491-69311529	0
189044	chr15	69022059	69029140	chr15	69312040	69320897	0	0	290869	1.17836046335181e-06	4.06626615934158e-07	chr15:69022059-69029140_chr15:69312040-69320897	0
189045	chr15	69022059	69029140	chr15	69321917	69331876	0	0	301297	0.000154150342843605	8.43843015685408e-05	chr15:69022059-69029140_chr15:69321917-69331876	0
189046	chr15	69022059	69029140	chr15	69373707	69403657	0	0	363082	4.82096766834905e-12	9.56124068807185e-13	chr15:69022059-69029140_chr15:69373707-69403657	0
189047	chr15	69022059	69029140	chr15	70223222	70228201	0	0	1200112	1.11719223511038e-05	4.50606375834717e-06	chr15:69022059-69029140_chr15:70223222-70228201	0
189048	chr15	69030679	69052640	chr15	69069156	69096430	1	0	41133	0.00238730669573837	0.00151092969751621	chr15:69030679-69052640_chr15:69069156-69096430	1
189049	chr15	69030679	69052640	chr15	69156046	69163433	0	0	118080	0.00582834958591024	0.00377258969616623	chr15:69030679-69052640_chr15:69156046-69163433	0
189050	chr15	69030679	69052640	chr15	69273491	69311529	0	0	250850	0	0	chr15:69030679-69052640_chr15:69273491-69311529	0
189051	chr15	69030679	69052640	chr15	69312040	69320897	0	0	274809	0.000186547527275943	0.000103761013058534	chr15:69030679-69052640_chr15:69312040-69320897	0
189052	chr15	69030679	69052640	chr15	69321917	69331876	0	0	285237	0	0	chr15:69030679-69052640_chr15:69321917-69331876	0
189053	chr15	69030679	69052640	chr15	69345322	69347667	0	0	304835	0.000146427925542542	7.98091835132464e-05	chr15:69030679-69052640_chr15:69345322-69347667	0
189054	chr15	69030679	69052640	chr15	69348670	69353044	0	0	309197	0.000141809075157935	7.70756642456405e-05	chr15:69030679-69052640_chr15:69348670-69353044	0
189055	chr15	69030679	69052640	chr15	69362133	69364763	0	0	321788	2.22068831206729e-14	3.77475828372553e-15	chr15:69030679-69052640_chr15:69362133-69364763	0
189056	chr15	69030679	69052640	chr15	69373707	69403657	0	0	347022	0	0	chr15:69030679-69052640_chr15:69373707-69403657	0
189057	chr15	69030679	69052640	chr15	69411808	69421014	0	0	374751	1.60444763032759e-09	3.94258625746602e-10	chr15:69030679-69052640_chr15:69411808-69421014	0
189058	chr15	69030679	69052640	chr15	69592801	69608014	0	0	558748	4.27873890156751e-05	2.04842477858902e-05	chr15:69030679-69052640_chr15:69592801-69608014	0
189059	chr15	69030679	69052640	chr15	69732950	69757930	0	0	703780	2.80076367941533e-05	1.27201103876651e-05	chr15:69030679-69052640_chr15:69732950-69757930	0
189060	chr15	69030679	69052640	chr15	69870382	69889569	0	0	838316	2.10703966907517e-05	9.23482588111035e-06	chr15:69030679-69052640_chr15:69870382-69889569	0
189061	chr15	69053806	69058781	chr15	69156046	69163433	0	0	103446	6.99004270146212e-06	2.65848732994289e-06	chr15:69053806-69058781_chr15:69156046-69163433	0
189062	chr15	69053806	69058781	chr15	69273491	69311529	0	0	236216	2.85067972920794e-13	5.21804821573824e-14	chr15:69053806-69058781_chr15:69273491-69311529	0
189063	chr15	69053806	69058781	chr15	69321917	69331876	0	0	270603	0.000197230643934645	0.000110187001318485	chr15:69053806-69058781_chr15:69321917-69331876	0
189064	chr15	69053806	69058781	chr15	69373707	69403657	0	0	332388	0	0	chr15:69053806-69058781_chr15:69373707-69403657	0
189065	chr15	69062429	69067238	chr15	69273491	69311529	0	0	227676	0.00031960248804497	0.000184927820359171	chr15:69062429-69067238_chr15:69273491-69311529	0
189066	chr15	69062429	69067238	chr15	69312040	69320897	0	0	251635	0.000233858291776307	0.000132352253127799	chr15:69062429-69067238_chr15:69312040-69320897	0
189067	chr15	69062429	69067238	chr15	69373707	69403657	0	0	323848	0	0	chr15:69062429-69067238_chr15:69373707-69403657	0
189068	chr15	69062429	69067238	chr15	69411808	69421014	0	0	351577	0.000106822827894884	5.65385840858301e-05	chr15:69062429-69067238_chr15:69411808-69421014	0
189069	chr15	69062429	69067238	chr15	69466419	69480299	0	0	408525	7.83625137484247e-05	4.0163046629571e-05	chr15:69062429-69067238_chr15:69466419-69480299	0
189070	chr15	69069156	69096430	chr15	69097519	69108403	0	0	20168	1.30574507721626e-10	2.93319812882942e-11	chr15:69069156-69096430_chr15:69097519-69108403	0
189071	chr15	69069156	69096430	chr15	69109418	69127503	0	0	35667	0	0	chr15:69069156-69096430_chr15:69109418-69127503	0
189072	chr15	69069156	69096430	chr15	69156046	69163433	1	9	76946	0	0	chr15:69069156-69096430_chr15:69156046-69163433	10
