chr.x	start.x	end.x	name	score	value	exp	color	sourceChrom	sourceStart	sourceEnd	sourceName	sourceStrand	targetChrom	targetStart	targetEnd	targetName	targetStrand
190303	chr15	74346469	74358004	Chaitali_2198	3	20	hAstro.specific	#1f78b4	chr15	74346469	74358004	anchor1	+	chr15	74595508	74627362	anchor2	+
190309	chr15	74364388	74367863	Chaitali_2199	6	7.13707277347729	common	#a0a0a0	chr15	74364388	74367863	anchor1	+	chr15	74371986	74376512	anchor2	+
190311	chr15	74364388	74367863	Chaitali_2200	1	20	GB.specific	#e31a1c	chr15	74364388	74367863	anchor1	+	chr15	74595508	74627362	anchor2	+
190312	chr15	74364388	74367863	Chaitali_2201	2	6.08842232170693	GB.specific	#e31a1c	chr15	74364388	74367863	anchor1	+	chr15	74692947	74698205	anchor2	+
190316	chr15	74364388	74367863	Chaitali_2202	2	6.61118529003573	GB.specific	#e31a1c	chr15	74364388	74367863	anchor1	+	chr15	74831266	74844838	anchor2	+
190317	chr15	74364388	74367863	Chaitali_2203	1	9.4275053498982	GB.specific	#e31a1c	chr15	74364388	74367863	anchor1	+	chr15	74904299	74908519	anchor2	+
190321	chr15	74371986	74376512	Chaitali_2204	5	9.08764033527466	common	#a0a0a0	chr15	74371986	74376512	anchor1	+	chr15	74414291	74436867	anchor2	+
190322	chr15	74371986	74376512	Chaitali_2205	12	20	common	#a0a0a0	chr15	74371986	74376512	anchor1	+	chr15	74455072	74464187	anchor2	+
190323	chr15	74371986	74376512	Chaitali_2206	3	20	common	#a0a0a0	chr15	74371986	74376512	anchor1	+	chr15	74537883	74543900	anchor2	+
190324	chr15	74371986	74376512	Chaitali_2207	8	20	common	#a0a0a0	chr15	74371986	74376512	anchor1	+	chr15	74595508	74627362	anchor2	+
190326	chr15	74371986	74376512	Chaitali_2208	1	4.0796421505041	GB.specific	#e31a1c	chr15	74371986	74376512	anchor1	+	chr15	74765258	74774268	anchor2	+
190328	chr15	74371986	74376512	Chaitali_2209	1	6.75142652044069	hAstro.specific	#1f78b4	chr15	74371986	74376512	anchor1	+	chr15	74878447	74903590	anchor2	+
190331	chr15	74371986	74376512	Chaitali_2210	1	9.586955661281	GB.specific	#e31a1c	chr15	74371986	74376512	anchor1	+	chr15	74947661	74963247	anchor2	+
190332	chr15	74371986	74376512	Chaitali_2211	1	7.54278548759489	GB.specific	#e31a1c	chr15	74371986	74376512	anchor1	+	chr15	75345837	75365487	anchor2	+
190348	chr15	74414291	74436867	Chaitali_2212	3	20	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74455072	74464187	anchor2	+
190349	chr15	74414291	74436867	Chaitali_2213	2	20	common	#a0a0a0	chr15	74414291	74436867	anchor1	+	chr15	74537883	74543900	anchor2	+
190350	chr15	74414291	74436867	Chaitali_2214	1	2.33871793178656	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74544794	74549511	anchor2	+
190352	chr15	74414291	74436867	Chaitali_2215	2	4.80675549031925	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74586653	74592243	anchor2	+
190353	chr15	74414291	74436867	Chaitali_2216	5	20	common	#a0a0a0	chr15	74414291	74436867	anchor1	+	chr15	74595508	74627362	anchor2	+
190355	chr15	74414291	74436867	Chaitali_2217	1	13.4279459999376	hAstro.specific	#1f78b4	chr15	74414291	74436867	anchor1	+	chr15	74717905	74734065	anchor2	+
190358	chr15	74414291	74436867	Chaitali_2218	1	14.3875043685139	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74831266	74844838	anchor2	+
190361	chr15	74414291	74436867	Chaitali_2219	1	11.898961355454	hAstro.specific	#1f78b4	chr15	74414291	74436867	anchor1	+	chr15	74878447	74903590	anchor2	+
190362	chr15	74414291	74436867	Chaitali_2220	1	11.9668416801067	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74904299	74908519	anchor2	+
190363	chr15	74414291	74436867	Chaitali_2221	1	14.8542944607864	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74934355	74941280	anchor2	+
190364	chr15	74414291	74436867	Chaitali_2222	1	9.41682794801225	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	74947661	74963247	anchor2	+
190369	chr15	74414291	74436867	Chaitali_2223	1	4.95980192171093	GB.specific	#e31a1c	chr15	74414291	74436867	anchor1	+	chr15	75634060	75642667	anchor2	+
190372	chr15	74455072	74464187	Chaitali_2224	19	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74537883	74543900	anchor2	+
190373	chr15	74455072	74464187	Chaitali_2225	17	20	common	#a0a0a0	chr15	74455072	74464187	anchor1	+	chr15	74595508	74627362	anchor2	+
190374	chr15	74455072	74464187	Chaitali_2226	1	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74692947	74698205	anchor2	+
190376	chr15	74455072	74464187	Chaitali_2227	2	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74765258	74774268	anchor2	+
190378	chr15	74455072	74464187	Chaitali_2228	1	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74831266	74844838	anchor2	+
190381	chr15	74455072	74464187	Chaitali_2229	1	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74904299	74908519	anchor2	+
190383	chr15	74455072	74464187	Chaitali_2230	1	6.68713136039738	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74947661	74963247	anchor2	+
190384	chr15	74455072	74464187	Chaitali_2231	1	20	GB.specific	#e31a1c	chr15	74455072	74464187	anchor1	+	chr15	74991662	74998770	anchor2	+
190393	chr15	74537883	74543900	Chaitali_2232	57	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74544794	74549511	anchor2	+
190394	chr15	74537883	74543900	Chaitali_2233	63	20	common	#a0a0a0	chr15	74537883	74543900	anchor1	+	chr15	74595508	74627362	anchor2	+
190395	chr15	74537883	74543900	Chaitali_2234	4	4.66217909233694	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74650151	74652612	anchor2	+
190396	chr15	74537883	74543900	Chaitali_2235	3	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74692947	74698205	anchor2	+
190397	chr15	74537883	74543900	Chaitali_2236	3	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74717905	74734065	anchor2	+
190401	chr15	74537883	74543900	Chaitali_2237	1	3.74514016004651	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74811453	74829374	anchor2	+
190402	chr15	74537883	74543900	Chaitali_2238	1	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74831266	74844838	anchor2	+
190403	chr15	74537883	74543900	Chaitali_2239	1	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74867456	74875088	anchor2	+
190404	chr15	74537883	74543900	Chaitali_2240	1	20	hAstro.specific	#1f78b4	chr15	74537883	74543900	anchor1	+	chr15	74878447	74903590	anchor2	+
190405	chr15	74537883	74543900	Chaitali_2241	1	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74904299	74908519	anchor2	+
190407	chr15	74537883	74543900	Chaitali_2242	1	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74934355	74941280	anchor2	+
190408	chr15	74537883	74543900	Chaitali_2243	4	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	74947661	74963247	anchor2	+
190412	chr15	74537883	74543900	Chaitali_2244	1	9.77589314806327	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75181250	75197137	anchor2	+
190414	chr15	74537883	74543900	Chaitali_2245	1	10.1167285172085	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75333997	75341561	anchor2	+
190419	chr15	74537883	74543900	Chaitali_2246	1	4.88692425894135	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75634060	75642667	anchor2	+
190420	chr15	74537883	74543900	Chaitali_2247	1	20	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75645619	75654408	anchor2	+
190421	chr15	74537883	74543900	Chaitali_2248	1	7.73055669107129	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75666971	75717495	anchor2	+
190422	chr15	74537883	74543900	Chaitali_2249	1	4.95183944800252	GB.specific	#e31a1c	chr15	74537883	74543900	anchor1	+	chr15	75736115	75741609	anchor2	+
190423	chr15	74537883	74543900	Chaitali_2250	1	10.9163802876406	hAstro.specific	#1f78b4	chr15	74537883	74543900	anchor1	+	chr15	75841749	75846523	anchor2	+
190425	chr15	74544794	74549511	Chaitali_2251	20	8.08678262055634	GB.specific	#e31a1c	chr15	74544794	74549511	anchor1	+	chr15	74595508	74627362	anchor2	+
190426	chr15	74544794	74549511	Chaitali_2252	1	3.78599244129131	GB.specific	#e31a1c	chr15	74544794	74549511	anchor1	+	chr15	74831266	74844838	anchor2	+
190427	chr15	74544794	74549511	Chaitali_2253	2	5.25797178741353	GB.specific	#e31a1c	chr15	74544794	74549511	anchor1	+	chr15	76331028	76348617	anchor2	+
190432	chr15	74595508	74627362	Chaitali_2254	6	20	GB.specific	#e31a1c	chr15	74595508	74627362	anchor1	+	chr15	74692947	74698205	anchor2	+
190433	chr15	74595508	74627362	Chaitali_2255	3	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74717905	74734065	anchor2	+
190436	chr15	74595508	74627362	Chaitali_2256	3	20	GB.specific	#e31a1c	chr15	74595508	74627362	anchor1	+	chr15	74765258	74774268	anchor2	+
190437	chr15	74595508	74627362	Chaitali_2257	8	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74780374	74795682	anchor2	+
190440	chr15	74595508	74627362	Chaitali_2258	7	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74831266	74844838	anchor2	+
190442	chr15	74595508	74627362	Chaitali_2259	3	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74867456	74875088	anchor2	+
190443	chr15	74595508	74627362	Chaitali_2260	2	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74878447	74903590	anchor2	+
190444	chr15	74595508	74627362	Chaitali_2261	4	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74904299	74908519	anchor2	+
190445	chr15	74595508	74627362	Chaitali_2262	2	20	common	#a0a0a0	chr15	74595508	74627362	anchor1	+	chr15	74934355	74941280	anchor2	+
190448	chr15	74595508	74627362	Chaitali_2263	2	14.265434541677	GB.specific	#e31a1c	chr15	74595508	74627362	anchor1	+	chr15	75016421	75032004	anchor2	+
190455	chr15	74595508	74627362	Chaitali_2264	4	20	GB.specific	#e31a1c	chr15	74595508	74627362	anchor1	+	chr15	75445653	75459469	anchor2	+
190460	chr15	74595508	74627362	Chaitali_2265	1	13.9459467755365	GB.specific	#e31a1c	chr15	74595508	74627362	anchor1	+	chr15	75841749	75846523	anchor2	+
190465	chr15	74650151	74652612	Chaitali_2266	3	5.98869290806052	GB.specific	#e31a1c	chr15	74650151	74652612	anchor1	+	chr15	74947661	74963247	anchor2	+
190468	chr15	74692947	74698205	Chaitali_2267	7	20	common	#a0a0a0	chr15	74692947	74698205	anchor1	+	chr15	74717905	74734065	anchor2	+
190469	chr15	74692947	74698205	Chaitali_2268	4	2.68059948946594	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74780374	74795682	anchor2	+
190470	chr15	74692947	74698205	Chaitali_2269	1	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74831266	74844838	anchor2	+
190472	chr15	74692947	74698205	Chaitali_2270	1	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74878447	74903590	anchor2	+
190473	chr15	74692947	74698205	Chaitali_2271	1	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74904299	74908519	anchor2	+
190474	chr15	74692947	74698205	Chaitali_2272	3	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74934355	74941280	anchor2	+
190475	chr15	74692947	74698205	Chaitali_2273	1	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	74947661	74963247	anchor2	+
190477	chr15	74692947	74698205	Chaitali_2274	1	3.88314982973209	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	75016421	75032004	anchor2	+
190478	chr15	74692947	74698205	Chaitali_2275	3	20	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	75198537	75222120	anchor2	+
190481	chr15	74692947	74698205	Chaitali_2276	1	7.49261062911816	GB.specific	#e31a1c	chr15	74692947	74698205	anchor1	+	chr15	75634060	75642667	anchor2	+
190486	chr15	74717905	74734065	Chaitali_2277	1	3.27726781575178	hAstro.specific	#1f78b4	chr15	74717905	74734065	anchor1	+	chr15	74736591	74744095	anchor2	+
190487	chr15	74717905	74734065	Chaitali_2278	2	5.19824907533399	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	74780374	74795682	anchor2	+
190488	chr15	74717905	74734065	Chaitali_2279	2	20	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	74831266	74844838	anchor2	+
190489	chr15	74717905	74734065	Chaitali_2280	1	20	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	74867456	74875088	anchor2	+
190490	chr15	74717905	74734065	Chaitali_2281	2	20	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	74878447	74903590	anchor2	+
190495	chr15	74717905	74734065	Chaitali_2282	1	20	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	74991662	74998770	anchor2	+
190496	chr15	74717905	74734065	Chaitali_2283	1	20	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	75198537	75222120	anchor2	+
190499	chr15	74717905	74734065	Chaitali_2284	1	13.4740683988113	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	75666971	75717495	anchor2	+
190501	chr15	74717905	74734065	Chaitali_2285	1	4.89974978077498	GB.specific	#e31a1c	chr15	74717905	74734065	anchor1	+	chr15	75841749	75846523	anchor2	+
190515	chr15	74765258	74774268	Chaitali_2286	2	3.83485025477219	GB.specific	#e31a1c	chr15	74765258	74774268	anchor1	+	chr15	74780374	74795682	anchor2	+
190517	chr15	74765258	74774268	Chaitali_2287	1	20	GB.specific	#e31a1c	chr15	74765258	74774268	anchor1	+	chr15	74934355	74941280	anchor2	+
190518	chr15	74765258	74774268	Chaitali_2288	1	9.34902465611234	GB.specific	#e31a1c	chr15	74765258	74774268	anchor1	+	chr15	74947661	74963247	anchor2	+
190521	chr15	74765258	74774268	Chaitali_2289	1	4.72124331993065	GB.specific	#e31a1c	chr15	74765258	74774268	anchor1	+	chr15	75645619	75654408	anchor2	+
190526	chr15	74780374	74795682	Chaitali_2290	8	11.8319619991634	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74811453	74829374	anchor2	+
190527	chr15	74780374	74795682	Chaitali_2291	11	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74831266	74844838	anchor2	+
190528	chr15	74780374	74795682	Chaitali_2292	6	14.1708482271485	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74867456	74875088	anchor2	+
190529	chr15	74780374	74795682	Chaitali_2293	8	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74878447	74903590	anchor2	+
190530	chr15	74780374	74795682	Chaitali_2294	4	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74904299	74908519	anchor2	+
190531	chr15	74780374	74795682	Chaitali_2295	8	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74934355	74941280	anchor2	+
190532	chr15	74780374	74795682	Chaitali_2296	9	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74947661	74963247	anchor2	+
190533	chr15	74780374	74795682	Chaitali_2297	3	20	common	#a0a0a0	chr15	74780374	74795682	anchor1	+	chr15	74991662	74998770	anchor2	+
190534	chr15	74780374	74795682	Chaitali_2298	1	20	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75016421	75032004	anchor2	+
190535	chr15	74780374	74795682	Chaitali_2299	1	11.5609133040081	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75181250	75197137	anchor2	+
190536	chr15	74780374	74795682	Chaitali_2300	4	20	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75198537	75222120	anchor2	+
190537	chr15	74780374	74795682	Chaitali_2301	1	9.48820181810506	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75333997	75341561	anchor2	+
190538	chr15	74780374	74795682	Chaitali_2302	1	20	hAstro.specific	#1f78b4	chr15	74780374	74795682	anchor1	+	chr15	75345837	75365487	anchor2	+
190539	chr15	74780374	74795682	Chaitali_2303	1	12.3941085899281	hAstro.specific	#1f78b4	chr15	74780374	74795682	anchor1	+	chr15	75366870	75371378	anchor2	+
190540	chr15	74780374	74795682	Chaitali_2304	1	20	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75445653	75459469	anchor2	+
190541	chr15	74780374	74795682	Chaitali_2305	1	7.2841806830243	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75575017	75584020	anchor2	+
190542	chr15	74780374	74795682	Chaitali_2306	1	10.1901537575309	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75619282	75627776	anchor2	+
190544	chr15	74780374	74795682	Chaitali_2307	1	13.224145894117	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75645619	75654408	anchor2	+
190546	chr15	74780374	74795682	Chaitali_2308	2	10.5107554704513	GB.specific	#e31a1c	chr15	74780374	74795682	anchor1	+	chr15	75799632	75803255	anchor2	+
190551	chr15	74811453	74829374	Chaitali_2309	12	20	common	#a0a0a0	chr15	74811453	74829374	anchor1	+	chr15	74831266	74844838	anchor2	+
190552	chr15	74811453	74829374	Chaitali_2310	1	2.96795178758402	GB.specific	#e31a1c	chr15	74811453	74829374	anchor1	+	chr15	74878447	74903590	anchor2	+
190553	chr15	74811453	74829374	Chaitali_2311	1	3.67671348065784	hAstro.specific	#1f78b4	chr15	74811453	74829374	anchor1	+	chr15	74934355	74941280	anchor2	+
190554	chr15	74811453	74829374	Chaitali_2312	1	9.80681811764105	hAstro.specific	#1f78b4	chr15	74811453	74829374	anchor1	+	chr15	74947661	74963247	anchor2	+
190556	chr15	74811453	74829374	Chaitali_2313	1	5.27838821500161	GB.specific	#e31a1c	chr15	74811453	74829374	anchor1	+	chr15	75016421	75032004	anchor2	+
190559	chr15	74811453	74829374	Chaitali_2314	1	4.01764050855274	hAstro.specific	#1f78b4	chr15	74811453	74829374	anchor1	+	chr15	75181250	75197137	anchor2	+
190561	chr15	74811453	74829374	Chaitali_2315	2	4.3075774707483	common	#a0a0a0	chr15	74811453	74829374	anchor1	+	chr15	75333997	75341561	anchor2	+
190563	chr15	74831266	74844838	Chaitali_2316	7	20	common	#a0a0a0	chr15	74831266	74844838	anchor1	+	chr15	74867456	74875088	anchor2	+
190564	chr15	74831266	74844838	Chaitali_2317	10	20	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	74878447	74903590	anchor2	+
190565	chr15	74831266	74844838	Chaitali_2318	9	20	common	#a0a0a0	chr15	74831266	74844838	anchor1	+	chr15	74904299	74908519	anchor2	+
190566	chr15	74831266	74844838	Chaitali_2319	6	20	common	#a0a0a0	chr15	74831266	74844838	anchor1	+	chr15	74934355	74941280	anchor2	+
190567	chr15	74831266	74844838	Chaitali_2320	7	20	common	#a0a0a0	chr15	74831266	74844838	anchor1	+	chr15	74947661	74963247	anchor2	+
190569	chr15	74831266	74844838	Chaitali_2321	2	20	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	74991662	74998770	anchor2	+
190570	chr15	74831266	74844838	Chaitali_2322	1	20	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	75016421	75032004	anchor2	+
190572	chr15	74831266	74844838	Chaitali_2323	1	20	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	75198537	75222120	anchor2	+
190575	chr15	74831266	74844838	Chaitali_2324	1	14.8542944607864	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	75345837	75365487	anchor2	+
190576	chr15	74831266	74844838	Chaitali_2325	1	4.32666142669559	hAstro.specific	#1f78b4	chr15	74831266	74844838	anchor1	+	chr15	75366870	75371378	anchor2	+
190577	chr15	74831266	74844838	Chaitali_2326	1	20	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	75445653	75459469	anchor2	+
190578	chr15	74831266	74844838	Chaitali_2327	2	7.29914273143653	GB.specific	#e31a1c	chr15	74831266	74844838	anchor1	+	chr15	75634060	75642667	anchor2	+
190587	chr15	74867456	74875088	Chaitali_2328	17	20	common	#a0a0a0	chr15	74867456	74875088	anchor1	+	chr15	74878447	74903590	anchor2	+
190588	chr15	74867456	74875088	Chaitali_2329	14	20	common	#a0a0a0	chr15	74867456	74875088	anchor1	+	chr15	74904299	74908519	anchor2	+
190589	chr15	74867456	74875088	Chaitali_2330	3	11.5230980682916	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	74934355	74941280	anchor2	+
190590	chr15	74867456	74875088	Chaitali_2331	3	5.49866214057343	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	74947661	74963247	anchor2	+
190591	chr15	74867456	74875088	Chaitali_2332	1	20	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	74991662	74998770	anchor2	+
190594	chr15	74867456	74875088	Chaitali_2333	2	20	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	75198537	75222120	anchor2	+
190600	chr15	74867456	74875088	Chaitali_2334	1	4.5993896527452	hAstro.specific	#1f78b4	chr15	74867456	74875088	anchor1	+	chr15	75619282	75627776	anchor2	+
190601	chr15	74867456	74875088	Chaitali_2335	1	7.24708914407951	hAstro.specific	#1f78b4	chr15	74867456	74875088	anchor1	+	chr15	75634060	75642667	anchor2	+
190602	chr15	74867456	74875088	Chaitali_2336	1	4.62602153040309	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	75645619	75654408	anchor2	+
190603	chr15	74867456	74875088	Chaitali_2337	1	13.1281003861619	GB.specific	#e31a1c	chr15	74867456	74875088	anchor1	+	chr15	75666971	75717495	anchor2	+
190604	chr15	74878447	74903590	Chaitali_2338	16	20	common	#a0a0a0	chr15	74878447	74903590	anchor1	+	chr15	74904299	74908519	anchor2	+
190605	chr15	74878447	74903590	Chaitali_2339	5	20	GB.specific	#e31a1c	chr15	74878447	74903590	anchor1	+	chr15	74934355	74941280	anchor2	+
190606	chr15	74878447	74903590	Chaitali_2340	1	5.22761432674609	GB.specific	#e31a1c	chr15	74878447	74903590	anchor1	+	chr15	74947661	74963247	anchor2	+
