chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
190156	chr15	73980433	74001365	chr15	74288556	74293783	chr15:73980433-74001365_chr15:74288556-74293783	1.24455601380191e-09
190157	chr15	73980433	74001365	chr15	74307487	74322513	chr15:73980433-74001365_chr15:74307487-74322513	0
190160	chr15	73980433	74001365	chr15	74364388	74367863	chr15:73980433-74001365_chr15:74364388-74367863	0
190162	chr15	73980433	74001365	chr15	74414291	74436867	chr15:73980433-74001365_chr15:74414291-74436867	0
190163	chr15	73980433	74001365	chr15	74455072	74464187	chr15:73980433-74001365_chr15:74455072-74464187	0
190165	chr15	73980433	74001365	chr15	74595508	74627362	chr15:73980433-74001365_chr15:74595508-74627362	0
190168	chr15	73980433	74001365	chr15	74717905	74734065	chr15:73980433-74001365_chr15:74717905-74734065	1.17588653874012e-05
190169	chr15	73980433	74001365	chr15	74780374	74795682	chr15:73980433-74001365_chr15:74780374-74795682	0
190170	chr15	73980433	74001365	chr15	74831266	74844838	chr15:73980433-74001365_chr15:74831266-74844838	0
190171	chr15	73980433	74001365	chr15	74867456	74875088	chr15:73980433-74001365_chr15:74867456-74875088	1.14905862602654e-11
190175	chr15	73980433	74001365	chr15	74947661	74963247	chr15:73980433-74001365_chr15:74947661-74963247	0
190176	chr15	73980433	74001365	chr15	74991662	74998770	chr15:73980433-74001365_chr15:74991662-74998770	6.78880909754653e-06
190181	chr15	73980433	74001365	chr15	75445653	75459469	chr15:73980433-74001365_chr15:75445653-75459469	0
190182	chr15	73980433	74001365	chr15	75634060	75642667	chr15:73980433-74001365_chr15:75634060-75642667	9.67004254448511e-13
190195	chr15	74051201	74055240	chr15	74307487	74322513	chr15:74051201-74055240_chr15:74307487-74322513	6.20358593383941e-07
190196	chr15	74051201	74055240	chr15	74692947	74698205	chr15:74051201-74055240_chr15:74692947-74698205	1.5554379080962e-05
190213	chr15	74070405	74109613	chr15	74595508	74627362	chr15:74070405-74109613_chr15:74595508-74627362	0
190225	chr15	74124032	74138422	chr15	74236011	74247134	chr15:74124032-74138422_chr15:74236011-74247134	2.22044604925031e-16
190227	chr15	74124032	74138422	chr15	74288556	74293783	chr15:74124032-74138422_chr15:74288556-74293783	0
190229	chr15	74124032	74138422	chr15	74307487	74322513	chr15:74124032-74138422_chr15:74307487-74322513	0
190232	chr15	74124032	74138422	chr15	74371986	74376512	chr15:74124032-74138422_chr15:74371986-74376512	0
190235	chr15	74124032	74138422	chr15	74455072	74464187	chr15:74124032-74138422_chr15:74455072-74464187	8.55879589423125e-10
190236	chr15	74124032	74138422	chr15	74537883	74543900	chr15:74124032-74138422_chr15:74537883-74543900	0
190237	chr15	74124032	74138422	chr15	74586653	74592243	chr15:74124032-74138422_chr15:74586653-74592243	3.36688780562255e-05
190238	chr15	74124032	74138422	chr15	74595508	74627362	chr15:74124032-74138422_chr15:74595508-74627362	0
190245	chr15	74124032	74138422	chr15	74934355	74941280	chr15:74124032-74138422_chr15:74934355-74941280	1.03547377661162e-05
190251	chr15	74124032	74138422	chr15	75666971	75717495	chr15:74124032-74138422_chr15:75666971-75717495	2.2267800936504e-09
190286	chr15	74288556	74293783	chr15	74904299	74908519	chr15:74288556-74293783_chr15:74904299-74908519	1.72634945643235e-05
190293	chr15	74307487	74322513	chr15	74780374	74795682	chr15:74307487-74322513_chr15:74780374-74795682	2.94067371481299e-05
190302	chr15	74346469	74358004	chr15	74455072	74464187	chr15:74346469-74358004_chr15:74455072-74464187	0.000558841173304958
190311	chr15	74364388	74367863	chr15	74595508	74627362	chr15:74364388-74367863_chr15:74595508-74627362	0
190312	chr15	74364388	74367863	chr15	74692947	74698205	chr15:74364388-74367863_chr15:74692947-74698205	2.77259374015237e-07
190316	chr15	74364388	74367863	chr15	74831266	74844838	chr15:74364388-74367863_chr15:74831266-74844838	7.83857883046579e-08
190317	chr15	74364388	74367863	chr15	74904299	74908519	chr15:74364388-74367863_chr15:74904299-74908519	8.73711103466235e-11
190326	chr15	74371986	74376512	chr15	74765258	74774268	chr15:74371986-74376512_chr15:74765258-74774268	4.29431487096732e-05
190331	chr15	74371986	74376512	chr15	74947661	74963247	chr15:74371986-74376512_chr15:74947661-74963247	5.97251137435251e-11
190332	chr15	74371986	74376512	chr15	75345837	75365487	chr15:74371986-74376512_chr15:75345837-75365487	8.09815769997613e-09
190348	chr15	74414291	74436867	chr15	74455072	74464187	chr15:74414291-74436867_chr15:74455072-74464187	0
190350	chr15	74414291	74436867	chr15	74544794	74549511	chr15:74414291-74436867_chr15:74544794-74549511	0.00295083660521867
190352	chr15	74414291	74436867	chr15	74586653	74592243	chr15:74414291-74436867_chr15:74586653-74592243	6.57581072216473e-06
190358	chr15	74414291	74436867	chr15	74831266	74844838	chr15:74414291-74436867_chr15:74831266-74844838	6.66133814775094e-16
190362	chr15	74414291	74436867	chr15	74904299	74908519	chr15:74414291-74436867_chr15:74904299-74908519	2.04947170345804e-13
190363	chr15	74414291	74436867	chr15	74934355	74941280	chr15:74414291-74436867_chr15:74934355-74941280	2.22044604925031e-16
190364	chr15	74414291	74436867	chr15	74947661	74963247	chr15:74414291-74436867_chr15:74947661-74963247	8.9619200949187e-11
190369	chr15	74414291	74436867	chr15	75634060	75642667	chr15:74414291-74436867_chr15:75634060-75642667	4.41322830924129e-06
190372	chr15	74455072	74464187	chr15	74537883	74543900	chr15:74455072-74464187_chr15:74537883-74543900	0
190374	chr15	74455072	74464187	chr15	74692947	74698205	chr15:74455072-74464187_chr15:74692947-74698205	0
190376	chr15	74455072	74464187	chr15	74765258	74774268	chr15:74455072-74464187_chr15:74765258-74774268	0
190378	chr15	74455072	74464187	chr15	74831266	74844838	chr15:74455072-74464187_chr15:74831266-74844838	0
190381	chr15	74455072	74464187	chr15	74904299	74908519	chr15:74455072-74464187_chr15:74904299-74908519	0
190383	chr15	74455072	74464187	chr15	74947661	74963247	chr15:74455072-74464187_chr15:74947661-74963247	6.51836304932374e-08
190384	chr15	74455072	74464187	chr15	74991662	74998770	chr15:74455072-74464187_chr15:74991662-74998770	0
190393	chr15	74537883	74543900	chr15	74544794	74549511	chr15:74537883-74543900_chr15:74544794-74549511	0
190395	chr15	74537883	74543900	chr15	74650151	74652612	chr15:74537883-74543900_chr15:74650151-74652612	9.579106938995e-06
190396	chr15	74537883	74543900	chr15	74692947	74698205	chr15:74537883-74543900_chr15:74692947-74698205	0
190397	chr15	74537883	74543900	chr15	74717905	74734065	chr15:74537883-74543900_chr15:74717905-74734065	0
190401	chr15	74537883	74543900	chr15	74811453	74829374	chr15:74537883-74543900_chr15:74811453-74829374	9.97160074183157e-05
190402	chr15	74537883	74543900	chr15	74831266	74844838	chr15:74537883-74543900_chr15:74831266-74844838	0
190403	chr15	74537883	74543900	chr15	74867456	74875088	chr15:74537883-74543900_chr15:74867456-74875088	0
190405	chr15	74537883	74543900	chr15	74904299	74908519	chr15:74537883-74543900_chr15:74904299-74908519	0
190407	chr15	74537883	74543900	chr15	74934355	74941280	chr15:74537883-74543900_chr15:74934355-74941280	0
190408	chr15	74537883	74543900	chr15	74947661	74963247	chr15:74537883-74543900_chr15:74947661-74963247	0
190412	chr15	74537883	74543900	chr15	75181250	75197137	chr15:74537883-74543900_chr15:75181250-75197137	3.80013798206846e-11
190414	chr15	74537883	74543900	chr15	75333997	75341561	chr15:74537883-74543900_chr15:75333997-75341561	1.68141056633431e-11
190419	chr15	74537883	74543900	chr15	75634060	75642667	chr15:74537883-74543900_chr15:75634060-75642667	5.33703721616874e-06
190420	chr15	74537883	74543900	chr15	75645619	75654408	chr15:74537883-74543900_chr15:75645619-75654408	0
190421	chr15	74537883	74543900	chr15	75666971	75717495	chr15:74537883-74543900_chr15:75666971-75717495	5.11790176904725e-09
190422	chr15	74537883	74543900	chr15	75736115	75741609	chr15:74537883-74543900_chr15:75736115-75741609	4.50648665628606e-06
190425	chr15	74544794	74549511	chr15	74595508	74627362	chr15:74544794-74549511_chr15:74595508-74627362	2.14929340991432e-09
190426	chr15	74544794	74549511	chr15	74831266	74844838	chr15:74544794-74549511_chr15:74831266-74844838	9.00620198625024e-05
190427	chr15	74544794	74549511	chr15	76331028	76348617	chr15:74544794-74549511_chr15:76331028-76348617	2.04266498671224e-06
190432	chr15	74595508	74627362	chr15	74692947	74698205	chr15:74595508-74627362_chr15:74692947-74698205	0
190436	chr15	74595508	74627362	chr15	74765258	74774268	chr15:74595508-74627362_chr15:74765258-74774268	0
190448	chr15	74595508	74627362	chr15	75016421	75032004	chr15:74595508-74627362_chr15:75016421-75032004	8.88178419700125e-16
190455	chr15	74595508	74627362	chr15	75445653	75459469	chr15:74595508-74627362_chr15:75445653-75459469	0
190460	chr15	74595508	74627362	chr15	75841749	75846523	chr15:74595508-74627362_chr15:75841749-75846523	1.88737914186277e-15
190465	chr15	74650151	74652612	chr15	74947661	74963247	chr15:74650151-74652612_chr15:74947661-74963247	3.52130079317448e-07
190469	chr15	74692947	74698205	chr15	74780374	74795682	chr15:74692947-74698205_chr15:74780374-74795682	0.00131504775355729
190470	chr15	74692947	74698205	chr15	74831266	74844838	chr15:74692947-74698205_chr15:74831266-74844838	0
190472	chr15	74692947	74698205	chr15	74878447	74903590	chr15:74692947-74698205_chr15:74878447-74903590	0
190473	chr15	74692947	74698205	chr15	74904299	74908519	chr15:74692947-74698205_chr15:74904299-74908519	0
190474	chr15	74692947	74698205	chr15	74934355	74941280	chr15:74692947-74698205_chr15:74934355-74941280	0
190475	chr15	74692947	74698205	chr15	74947661	74963247	chr15:74692947-74698205_chr15:74947661-74963247	0
190477	chr15	74692947	74698205	chr15	75016421	75032004	chr15:74692947-74698205_chr15:75016421-75032004	7.06168211223046e-05
190478	chr15	74692947	74698205	chr15	75198537	75222120	chr15:74692947-74698205_chr15:75198537-75222120	0
190481	chr15	74692947	74698205	chr15	75634060	75642667	chr15:74692947-74698205_chr15:75634060-75642667	9.15533404644009e-09
190487	chr15	74717905	74734065	chr15	74780374	74795682	chr15:74717905-74734065_chr15:74780374-74795682	2.38237445249201e-06
190488	chr15	74717905	74734065	chr15	74831266	74844838	chr15:74717905-74734065_chr15:74831266-74844838	0
190489	chr15	74717905	74734065	chr15	74867456	74875088	chr15:74717905-74734065_chr15:74867456-74875088	0
190490	chr15	74717905	74734065	chr15	74878447	74903590	chr15:74717905-74734065_chr15:74878447-74903590	0
190495	chr15	74717905	74734065	chr15	74991662	74998770	chr15:74717905-74734065_chr15:74991662-74998770	0
190496	chr15	74717905	74734065	chr15	75198537	75222120	chr15:74717905-74734065_chr15:75198537-75222120	0
190499	chr15	74717905	74734065	chr15	75666971	75717495	chr15:74717905-74734065_chr15:75666971-75717495	5.77315972805081e-15
190501	chr15	74717905	74734065	chr15	75841749	75846523	chr15:74717905-74734065_chr15:75841749-75846523	5.16290843577405e-06
190515	chr15	74765258	74774268	chr15	74780374	74795682	chr15:74765258-74774268_chr15:74780374-74795682	7.97145407827049e-05
190517	chr15	74765258	74774268	chr15	74934355	74941280	chr15:74765258-74774268_chr15:74934355-74941280	0
190518	chr15	74765258	74774268	chr15	74947661	74963247	chr15:74765258-74774268_chr15:74947661-74963247	1.05340181022484e-10
190521	chr15	74765258	74774268	chr15	75645619	75654408	chr15:74765258-74774268_chr15:75645619-75654408	8.21648664106611e-06
190534	chr15	74780374	74795682	chr15	75016421	75032004	chr15:74780374-74795682_chr15:75016421-75032004	0
190535	chr15	74780374	74795682	chr15	75181250	75197137	chr15:74780374-74795682_chr15:75181250-75197137	5.3446136405455e-13
190536	chr15	74780374	74795682	chr15	75198537	75222120	chr15:74780374-74795682_chr15:75198537-75222120	0
190537	chr15	74780374	74795682	chr15	75333997	75341561	chr15:74780374-74795682_chr15:75333997-75341561	7.55880913416718e-11
190540	chr15	74780374	74795682	chr15	75445653	75459469	chr15:74780374-74795682_chr15:75445653-75459469	0
190541	chr15	74780374	74795682	chr15	75575017	75584020	chr15:74780374-74795682_chr15:75575017-75584020	1.52245167583942e-08
190542	chr15	74780374	74795682	chr15	75619282	75627776	chr15:74780374-74795682_chr15:75619282-75627776	1.41062717062823e-11
190544	chr15	74780374	74795682	chr15	75645619	75654408	chr15:74780374-74795682_chr15:75645619-75654408	1.04360964314765e-14
190546	chr15	74780374	74795682	chr15	75799632	75803255	chr15:74780374-74795682_chr15:75799632-75803255	6.55020482298596e-12
190552	chr15	74811453	74829374	chr15	74878447	74903590	chr15:74811453-74829374_chr15:74878447-74903590	0.000663364427493152
190556	chr15	74811453	74829374	chr15	75016421	75032004	chr15:74811453-74829374_chr15:75016421-75032004	1.93799053538335e-06
190564	chr15	74831266	74844838	chr15	74878447	74903590	chr15:74831266-74844838_chr15:74878447-74903590	0
190569	chr15	74831266	74844838	chr15	74991662	74998770	chr15:74831266-74844838_chr15:74991662-74998770	0
190570	chr15	74831266	74844838	chr15	75016421	75032004	chr15:74831266-74844838_chr15:75016421-75032004	0
190572	chr15	74831266	74844838	chr15	75198537	75222120	chr15:74831266-74844838_chr15:75198537-75222120	0
190575	chr15	74831266	74844838	chr15	75345837	75365487	chr15:74831266-74844838_chr15:75345837-75365487	2.22044604925031e-16
190577	chr15	74831266	74844838	chr15	75445653	75459469	chr15:74831266-74844838_chr15:75445653-75459469	0
190578	chr15	74831266	74844838	chr15	75634060	75642667	chr15:74831266-74844838_chr15:75634060-75642667	1.46777021647893e-08
190589	chr15	74867456	74875088	chr15	74934355	74941280	chr15:74867456-74875088_chr15:74934355-74941280	5.84865489372532e-13
190590	chr15	74867456	74875088	chr15	74947661	74963247	chr15:74867456-74875088_chr15:74947661-74963247	1.13571289550585e-06
190591	chr15	74867456	74875088	chr15	74991662	74998770	chr15:74867456-74875088_chr15:74991662-74998770	0
190594	chr15	74867456	74875088	chr15	75198537	75222120	chr15:74867456-74875088_chr15:75198537-75222120	0
190602	chr15	74867456	74875088	chr15	75645619	75654408	chr15:74867456-74875088_chr15:75645619-75654408	1.05192871231452e-05
190603	chr15	74867456	74875088	chr15	75666971	75717495	chr15:74867456-74875088_chr15:75666971-75717495	1.31006316905768e-14
190605	chr15	74878447	74903590	chr15	74934355	74941280	chr15:74878447-74903590_chr15:74934355-74941280	0
190606	chr15	74878447	74903590	chr15	74947661	74963247	chr15:74878447-74903590_chr15:74947661-74963247	2.20908559001032e-06
190608	chr15	74878447	74903590	chr15	75016421	75032004	chr15:74878447-74903590_chr15:75016421-75032004	4.99360552908001e-11
190609	chr15	74878447	74903590	chr15	75198537	75222120	chr15:74878447-74903590_chr15:75198537-75222120	0
190615	chr15	74878447	74903590	chr15	75634060	75642667	chr15:74878447-74903590_chr15:75634060-75642667	2.04281036531029e-14
190616	chr15	74878447	74903590	chr15	75645619	75654408	chr15:74878447-74903590_chr15:75645619-75654408	1.73175620510335e-08
190622	chr15	74904299	74908519	chr15	74991662	74998770	chr15:74904299-74908519_chr15:74991662-74998770	0.000595341221150236
190623	chr15	74904299	74908519	chr15	75016421	75032004	chr15:74904299-74908519_chr15:75016421-75032004	0
190626	chr15	74904299	74908519	chr15	75181250	75197137	chr15:74904299-74908519_chr15:75181250-75197137	4.3962611329107e-12
190627	chr15	74904299	74908519	chr15	75198537	75222120	chr15:74904299-74908519_chr15:75198537-75222120	0
190630	chr15	74904299	74908519	chr15	75345837	75365487	chr15:74904299-74908519_chr15:75345837-75365487	0
190632	chr15	74904299	74908519	chr15	75445653	75459469	chr15:74904299-74908519_chr15:75445653-75459469	0
190638	chr15	74904299	74908519	chr15	75736115	75741609	chr15:74904299-74908519_chr15:75736115-75741609	1.40970568551779e-11
190642	chr15	74934355	74941280	chr15	75016421	75032004	chr15:74934355-74941280_chr15:75016421-75032004	1.51814697324504e-06
190646	chr15	74934355	74941280	chr15	75198537	75222120	chr15:74934355-74941280_chr15:75198537-75222120	0
190654	chr15	74934355	74941280	chr15	75666971	75717495	chr15:74934355-74941280_chr15:75666971-75717495	2.02060590481778e-14
190660	chr15	74947661	74963247	chr15	75181250	75197137	chr15:74947661-74963247_chr15:75181250-75197137	4.49891124354451e-09
190663	chr15	74947661	74963247	chr15	75333997	75341561	chr15:74947661-74963247_chr15:75333997-75341561	1.11022302462516e-15
190665	chr15	74947661	74963247	chr15	75366870	75371378	chr15:74947661-74963247_chr15:75366870-75371378	1.15809912659692e-07
190666	chr15	74947661	74963247	chr15	75445653	75459469	chr15:74947661-74963247_chr15:75445653-75459469	0
190668	chr15	74947661	74963247	chr15	75634060	75642667	chr15:74947661-74963247_chr15:75634060-75642667	3.08153502714958e-11
190670	chr15	74947661	74963247	chr15	75666971	75717495	chr15:74947661-74963247_chr15:75666971-75717495	0
190671	chr15	74947661	74963247	chr15	75799632	75803255	chr15:74947661-74963247_chr15:75799632-75803255	8.90634703520909e-06
190672	chr15	74947661	74963247	chr15	75841749	75846523	chr15:74947661-74963247_chr15:75841749-75846523	8.99280649946377e-15
190676	chr15	74991662	74998770	chr15	75016421	75032004	chr15:74991662-74998770_chr15:75016421-75032004	8.10410183404997e-10
190681	chr15	74991662	74998770	chr15	75345837	75365487	chr15:74991662-74998770_chr15:75345837-75365487	0
190682	chr15	74991662	74998770	chr15	75445653	75459469	chr15:74991662-74998770_chr15:75445653-75459469	0
190689	chr15	75016421	75032004	chr15	75168369	75180390	chr15:75016421-75032004_chr15:75168369-75180390	0.000840908583878974
